Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
191,1910,6.13927e+14,0.0294056,1.20365e+15,0.304509
192,1920,6.13927e+14,0.0501704,1.20365e+15,0.37506
193,1930,6.13927e+14,0.0198683,1.20365e+15,0.35662
194,1940,6.13927e+14,0.058402,1.20365e+15,0.263839
195,1950,6.13927e+14,0.0268616,1.20365e+15,0.33289
196,1960,6.13927e+14,0.0866892,1.20365e+15,0.339806
197,1970,6.13927e+14,0.0296718,1.20365e+15,0.295081
198,1980,6.13927e+14,0.055,1.20365e+15,0.23287
199,1990,6.13927e+14,0.0235416,1.20365e+15,0.257878
200,2000,6.13927e+14,0.0566228,1.20365e+15,0.300647
